2026/04/02 16:17,トランプ,1:02トランプ氏が演説 日本政府の反応4/2(木) 13:05,https://news.yahoo.co.jp/pickup/6574936
2026/04/02 16:17,トランプ,トランプ氏「圧倒的な勝利」強調4/2(木) 10:36,https://news.yahoo.co.jp/pickup/6574920
2026/04/02 16:17,トランプ,1トランプ氏、今後2～3週間イランを極めて激しく攻撃と表明「彼らにふさわしい石器時代に戻す」ＡＦＰ＝時事4/2(木)11:01,https://news.yahoo.co.jp/articles/b5879fa2dc6293387a2e132c5fe1c025683a9c52
2026/04/02 16:17,トランプ,3トランプ大統領、対イラン軍事作戦の”圧倒的な勝利”　国民向け演説で強調テレビ朝日系（ANN）4/2(木)10:27,https://news.yahoo.co.jp/articles/46883f71f01c9cdaf46f90ca7affd98c6068c54f
2026/04/02 16:17,トランプ,5トランプ氏演説受け日本政府「良い方向に向かうことを期待」日テレNEWS NNN4/2(木)11:401:02,https://news.yahoo.co.jp/articles/cf8472b8b0b3f4b8e33cdf3f6986d3d94fff7e34
